Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-07-23 11:29:00+05:30,1282.0999755859375,1282.300048828125,1282.0999755859375,1282.199951171875,14179,0.0,0.0
2026-07-23 11:30:00+05:30,1282.199951171875,1282.300048828125,1282.199951171875,1282.300048828125,9888,0.0,0.0
2026-07-23 11:31:00+05:30,1282.300048828125,1283.199951171875,1282.199951171875,1283.199951171875,80860,0.0,0.0
2026-07-23 11:32:00+05:30,1283.0,1283.5999755859375,1282.699951171875,1283.199951171875,79648,0.0,0.0
2026-07-23 11:33:00+05:30,1283.300048828125,1283.5999755859375,1282.5,1283.4000244140625,75503,0.0,0.0
2026-07-23 11:34:00+05:30,1283.4000244140625,1284.5,1283.300048828125,1284.5,15163,0.0,0.0
2026-07-23 11:35:00+05:30,1284.300048828125,1284.300048828125,1283.5,1283.800048828125,10314,0.0,0.0
2026-07-23 11:36:00+05:30,1283.9000244140625,1284.199951171875,1283.5999755859375,1283.5999755859375,4384,0.0,0.0
2026-07-23 11:37:00+05:30,1283.800048828125,1283.800048828125,1281.5,1281.9000244140625,21053,0.0,0.0
2026-07-23 11:38:00+05:30,1281.800048828125,1281.9000244140625,1281.5,1281.800048828125,7047,0.0,0.0
2026-07-23 11:39:00+05:30,1281.800048828125,1281.800048828125,1281.5,1281.699951171875,4888,0.0,0.0
2026-07-23 11:40:00+05:30,1281.5,1281.699951171875,1281.300048828125,1281.699951171875,11624,0.0,0.0
2026-07-23 11:41:00+05:30,1281.699951171875,1282.0999755859375,1281.4000244140625,1282.0999755859375,29069,0.0,0.0
2026-07-23 11:42:00+05:30,1281.800048828125,1282.0999755859375,1281.699951171875,1282.0999755859375,14368,0.0,0.0
2026-07-23 11:43:00+05:30,1282.199951171875,1282.5999755859375,1282.0,1282.199951171875,6624,0.0,0.0
2026-07-23 11:44:00+05:30,1282.199951171875,1282.300048828125,1282.0,1282.199951171875,5715,0.0,0.0
2026-07-23 11:45:00+05:30,1282.0999755859375,1282.199951171875,1282.0,1282.0,6488,0.0,0.0
2026-07-23 11:46:00+05:30,1282.0,1282.199951171875,1281.5,1281.9000244140625,13028,0.0,0.0
2026-07-23 11:47:00+05:30,1281.9000244140625,1281.9000244140625,1281.800048828125,1281.800048828125,8528,0.0,0.0
2026-07-23 11:48:00+05:30,1281.800048828125,1282.0,1281.800048828125,1282.0,16749,0.0,0.0
2026-07-23 11:49:00+05:30,1282.0999755859375,1283.0999755859375,1282.0,1282.0999755859375,100893,0.0,0.0
2026-07-23 11:50:00+05:30,1282.0999755859375,1282.199951171875,1281.5999755859375,1281.9000244140625,21563,0.0,0.0
2026-07-23 11:51:00+05:30,1281.800048828125,1281.9000244140625,1281.5999755859375,1281.800048828125,7818,0.0,0.0
2026-07-23 11:52:00+05:30,1281.800048828125,1281.9000244140625,1281.5,1281.5999755859375,8345,0.0,0.0
2026-07-23 11:53:00+05:30,1281.5999755859375,1281.5999755859375,1280.300048828125,1280.300048828125,44609,0.0,0.0
2026-07-23 11:54:00+05:30,1280.4000244140625,1280.699951171875,1280.4000244140625,1280.5999755859375,10560,0.0,0.0
2026-07-23 11:55:00+05:30,1280.5,1281.0,1280.5,1281.0,8881,0.0,0.0
2026-07-23 11:56:00+05:30,1280.9000244140625,1281.0,1280.5999755859375,1280.5999755859375,16302,0.0,0.0
2026-07-23 11:57:00+05:30,1280.699951171875,1280.699951171875,1280.5,1280.5999755859375,12119,0.0,0.0
2026-07-23 11:58:00+05:30,1280.5999755859375,1280.9000244140625,1280.4000244140625,1280.800048828125,24049,0.0,0.0
2026-07-23 11:59:00+05:30,1280.5999755859375,1280.9000244140625,1280.5,1280.5,13842,0.0,0.0
2026-07-23 12:00:00+05:30,1280.5,1281.5,1280.5,1281.4000244140625,21704,0.0,0.0
2026-07-23 12:01:00+05:30,1281.300048828125,1281.4000244140625,1280.300048828125,1280.300048828125,20085,0.0,0.0
2026-07-23 12:02:00+05:30,1280.300048828125,1281.199951171875,1279.9000244140625,1281.0,101488,0.0,0.0
2026-07-23 12:03:00+05:30,1281.0999755859375,1281.4000244140625,1281.0,1281.300048828125,8358,0.0,0.0
2026-07-23 12:04:00+05:30,1281.4000244140625,1281.5,1280.9000244140625,1280.9000244140625,8260,0.0,0.0
2026-07-23 12:05:00+05:30,1281.0999755859375,1281.0999755859375,1280.5,1280.699951171875,6152,0.0,0.0
2026-07-23 12:06:00+05:30,1280.800048828125,1280.800048828125,1280.4000244140625,1280.699951171875,6432,0.0,0.0
2026-07-23 12:07:00+05:30,1280.5999755859375,1280.699951171875,1280.5999755859375,1280.699951171875,9121,0.0,0.0
2026-07-23 12:08:00+05:30,1280.699951171875,1281.0,1280.4000244140625,1281.0,17091,0.0,0.0
2026-07-23 12:09:00+05:30,1280.9000244140625,1281.4000244140625,1280.9000244140625,1281.4000244140625,10673,0.0,0.0
2026-07-23 12:10:00+05:30,1281.5,1281.5999755859375,1280.300048828125,1280.300048828125,14671,0.0,0.0
2026-07-23 12:11:00+05:30,1280.5999755859375,1280.5999755859375,1280.0,1280.300048828125,33201,0.0,0.0
2026-07-23 12:12:00+05:30,1280.300048828125,1280.5999755859375,1279.5999755859375,1279.800048828125,34594,0.0,0.0
2026-07-23 12:13:00+05:30,1279.800048828125,1280.4000244140625,1279.5,1279.5,13464,0.0,0.0
2026-07-23 12:14:00+05:30,1279.5999755859375,1279.5999755859375,1279.0999755859375,1279.4000244140625,38958,0.0,0.0
2026-07-23 12:15:00+05:30,1279.300048828125,1279.5999755859375,1279.0999755859375,1279.5999755859375,14975,0.0,0.0
2026-07-23 12:16:00+05:30,1279.5999755859375,1280.4000244140625,1279.5,1280.300048828125,27076,0.0,0.0
2026-07-23 12:17:00+05:30,1279.5999755859375,1280.300048828125,1279.5999755859375,1280.0,53451,0.0,0.0
2026-07-23 12:18:00+05:30,1280.0,1280.300048828125,1279.699951171875,1279.800048828125,9823,0.0,0.0
2026-07-23 12:19:00+05:30,1279.9000244140625,1280.0999755859375,1279.800048828125,1279.9000244140625,9000,0.0,0.0
2026-07-23 12:20:00+05:30,1279.800048828125,1280.0999755859375,1279.800048828125,1280.0,9283,0.0,0.0
2026-07-23 12:21:00+05:30,1280.0,1280.0999755859375,1279.800048828125,1279.800048828125,11209,0.0,0.0
2026-07-23 12:22:00+05:30,1280.0,1280.0999755859375,1279.800048828125,1279.9000244140625,12068,0.0,0.0
2026-07-23 12:23:00+05:30,1280.0,1280.0,1279.800048828125,1280.0,7771,0.0,0.0
2026-07-23 12:24:00+05:30,1279.800048828125,1280.0,1279.5,1279.5,12712,0.0,0.0
2026-07-23 12:25:00+05:30,1279.4000244140625,1279.5,1279.199951171875,1279.4000244140625,5046,0.0,0.0
2026-07-23 12:26:00+05:30,1279.0999755859375,1279.4000244140625,1279.0999755859375,1279.300048828125,10719,0.0,0.0
2026-07-23 12:27:00+05:30,1279.0999755859375,1279.199951171875,1279.0999755859375,1279.0999755859375,7194,0.0,0.0
2026-07-23 12:28:00+05:30,1279.199951171875,1279.199951171875,1279.0999755859375,1279.0999755859375,9673,0.0,0.0
2026-07-23 12:29:00+05:30,1279.0999755859375,1279.0999755859375,1279.0,1279.0999755859375,11791,0.0,0.0
2026-07-23 12:30:00+05:30,1279.0999755859375,1279.0999755859375,1278.0999755859375,1278.0999755859375,25516,0.0,0.0
2026-07-23 12:31:00+05:30,1278.0,1278.0999755859375,1277.0999755859375,1277.9000244140625,61567,0.0,0.0
2026-07-23 12:32:00+05:30,1278.0,1278.0,1277.0,1277.4000244140625,55768,0.0,0.0
2026-07-23 12:33:00+05:30,1277.4000244140625,1278.0,1277.4000244140625,1277.9000244140625,41994,0.0,0.0
2026-07-23 12:34:00+05:30,1277.9000244140625,1278.4000244140625,1277.9000244140625,1277.9000244140625,30389,0.0,0.0
2026-07-23 12:35:00+05:30,1278.0999755859375,1278.199951171875,1277.0999755859375,1277.5,19340,0.0,0.0
2026-07-23 12:36:00+05:30,1277.5,1277.5,1276.199951171875,1277.0,46914,0.0,0.0
2026-07-23 12:37:00+05:30,1277.0999755859375,1277.0999755859375,1276.800048828125,1277.0999755859375,9496,0.0,0.0
2026-07-23 12:38:00+05:30,1277.199951171875,1277.5,1277.0999755859375,1277.4000244140625,17076,0.0,0.0
2026-07-23 12:39:00+05:30,1277.4000244140625,1277.4000244140625,1276.5999755859375,1276.9000244140625,19482,0.0,0.0
2026-07-23 12:40:00+05:30,1276.9000244140625,1276.9000244140625,1276.0,1276.0,26849,0.0,0.0
2026-07-23 12:41:00+05:30,1275.800048828125,1276.0,1275.5,1276.0,20421,0.0,0.0
2026-07-23 12:42:00+05:30,1276.0,1276.0,1275.199951171875,1275.4000244140625,19802,0.0,0.0
2026-07-23 12:43:00+05:30,1275.300048828125,1275.699951171875,1275.0,1275.300048828125,70316,0.0,0.0
2026-07-23 12:44:00+05:30,1275.0,1276.0,1275.0,1275.699951171875,25977,0.0,0.0
2026-07-23 12:45:00+05:30,1275.699951171875,1276.0,1275.5999755859375,1275.800048828125,17519,0.0,0.0
2026-07-23 12:46:00+05:30,1275.800048828125,1275.9000244140625,1275.5,1275.699951171875,34067,0.0,0.0
2026-07-23 12:47:00+05:30,1275.699951171875,1276.300048828125,1275.5999755859375,1275.9000244140625,89550,0.0,0.0
2026-07-23 12:48:00+05:30,1275.9000244140625,1276.0,1275.4000244140625,1275.699951171875,19403,0.0,0.0
2026-07-23 12:49:00+05:30,1275.5999755859375,1275.699951171875,1275.0,1275.300048828125,17787,0.0,0.0
2026-07-23 12:50:00+05:30,1275.300048828125,1275.300048828125,1275.0,1275.0999755859375,28999,0.0,0.0
2026-07-23 12:51:00+05:30,1275.0999755859375,1275.4000244140625,1275.0,1275.199951171875,25976,0.0,0.0
2026-07-23 12:52:00+05:30,1275.300048828125,1275.300048828125,1274.9000244140625,1275.199951171875,24839,0.0,0.0
2026-07-23 12:53:00+05:30,1275.199951171875,1275.4000244140625,1275.0,1275.300048828125,15615,0.0,0.0
2026-07-23 12:54:00+05:30,1275.300048828125,1276.4000244140625,1275.300048828125,1276.4000244140625,25109,0.0,0.0
2026-07-23 12:55:00+05:30,1276.300048828125,1276.800048828125,1276.0,1276.699951171875,16021,0.0,0.0
2026-07-23 12:56:00+05:30,1276.699951171875,1276.699951171875,1275.5999755859375,1276.0,32613,0.0,0.0
2026-07-23 12:57:00+05:30,1275.5999755859375,1276.5,1275.5999755859375,1276.5,52040,0.0,0.0
2026-07-23 12:58:00+05:30,1276.699951171875,1276.800048828125,1276.4000244140625,1276.800048828125,12022,0.0,0.0
2026-07-23 12:59:00+05:30,1276.800048828125,1276.800048828125,1276.4000244140625,1276.699951171875,11118,0.0,0.0
2026-07-23 13:00:00+05:30,1276.699951171875,1276.699951171875,1275.699951171875,1276.4000244140625,46445,0.0,0.0
2026-07-23 13:01:00+05:30,1276.4000244140625,1276.4000244140625,1275.699951171875,1276.0999755859375,8776,0.0,0.0
2026-07-23 13:02:00+05:30,1276.0999755859375,1276.0999755859375,1275.5,1276.0,11308,0.0,0.0
2026-07-23 13:03:00+05:30,1276.0,1276.4000244140625,1275.9000244140625,1276.199951171875,23210,0.0,0.0
2026-07-23 13:04:00+05:30,1276.199951171875,1276.5,1275.800048828125,1276.0,13301,0.0,0.0
2026-07-23 13:05:00+05:30,1275.9000244140625,1275.9000244140625,1275.300048828125,1275.699951171875,16214,0.0,0.0
2026-07-23 13:06:00+05:30,1275.5999755859375,1275.800048828125,1275.199951171875,1275.699951171875,16348,0.0,0.0
2026-07-23 13:07:00+05:30,1275.800048828125,1275.9000244140625,1275.4000244140625,1275.800048828125,11463,0.0,0.0
2026-07-23 13:08:00+05:30,1275.800048828125,1275.9000244140625,1275.300048828125,1275.5,11464,0.0,0.0
2026-07-23 13:09:00+05:30,1275.300048828125,1275.699951171875,1274.800048828125,1275.5,37397,0.0,0.0
2026-07-23 13:10:00+05:30,1275.4000244140625,1275.5,1274.800048828125,1275.0,9526,0.0,0.0
2026-07-23 13:11:00+05:30,1275.199951171875,1275.4000244140625,1274.9000244140625,1275.300048828125,15831,0.0,0.0
2026-07-23 13:12:00+05:30,1275.300048828125,1275.300048828125,1274.5,1274.9000244140625,24482,0.0,0.0
